y,z,phi,vy,vz,phi_dot
-0.7877,1.0985,6.0226,-0.50853,-1.4695,0.91487
-0.79261,1.084,6.0329,-0.47379,-1.4346,1.1383
-0.79718,1.0698,6.0453,-0.4406,-1.3995,1.3403
-0.80143,1.056,6.0596,-0.40925,-1.3641,1.5171
-0.80538,1.0426,6.0755,-0.37995,-1.3285,1.6654
-0.80904,1.0295,6.0928,-0.35291,-1.2926,1.7824
-0.81245,1.0167,6.1111,-0.32829,-1.2563,1.8663
-0.81562,1.0043,6.13,-0.30619,-1.2197,1.9161
-0.81858,0.99232,6.1493,-0.28667,-1.1828,1.9314
-0.82137,0.98068,6.1685,-0.26976,-1.1456,1.9129
-0.82399,0.96941,6.1874,-0.25543,-1.108,1.8618
-0.82649,0.95852,6.2056,-0.24362,-1.0701,1.7803
-0.82888,0.948,6.2229,-0.23422,-1.032,1.6712
-0.83118,0.93788,6.239,-0.22709,-0.99367,1.538
-0.83343,0.92813,6.2536,-0.22204,-0.95512,1.3847
-0.83563,0.91877,6.2666,-0.21889,-0.91643,1.2157
-0.83781,0.9098,6.2779,-0.21739,-0.87763,1.0358
-0.83999,0.90122,6.2873,-0.21731,-0.83879,0.84997
-0.84217,0.89303,6.2949,-0.2184,-0.79994,0.6632
-0.84436,0.88522,6.3006,-0.22039,-0.76115,0.48039
-0.84658,0.8778,6.3045,-0.22304,-0.72244,0.30619
-0.84882,0.87077,6.3068,-0.22611,-0.68388,0.14488
-0.8511,0.86413,6.3075,-0.22938,-0.64549,0.00019375
-0.85341,0.85786,6.3068,-0.23265,-0.60732,-0.12475
-0.85575,0.85198,6.3051,-0.23575,-0.56937,-0.22762
-0.85812,0.84647,6.3024,-0.23853,-0.53166,-0.30689
-0.86052,0.84135,6.299,-0.24091,-0.4942,-0.36197
-0.86294,0.83659,6.2952,-0.24279,-0.457,-0.39319
-0.86537,0.8322,6.2912,-0.24414,-0.42002,-0.40178
-0.86782,0.82819,6.2872,-0.24496,-0.38326,-0.38983
