Thrust,Torque
0.14225,-3.7913E-19
0.15397,-7.2063E-05
0.16434,-0.000114
0.17341,-0.00012968
0.18122,-0.00012294
0.1878,-9.766E-05
0.1932,-5.7683E-05
0.19745,-6.8717E-06
0.20059,5.0918E-05
0.20267,0.00011183
0.20371,0.000172
0.20376,0.00022757
0.20284,0.0002747
0.20101,0.00030951
0.19829,0.00032816
0.19473,0.00032678
0.19037,0.00030151
0.18527,0.00024851
0.17947,0.00016391
0.17301,4.3848E-05
0.16593,-0.00011552
0.15826,-0.00031807
0.18008,0.00035197
0.19328,0.00082919
0.19888,0.0011321
0.19791,0.0012793
0.19142,0.0012894
0.18044,0.0011808
0.16592,0.00097206
0.1487,0.00068182
0.12956,0.00032858
0.10916,-6.9103E-05
0.088152,-0.00049269
0.067291,-0.00092364
0.047507,-0.0013434
0.030011,-0.0017334
0.016306,-0.0020752
0.0080759,-0.0023501
0.0069513,-0.0025396
0.014218,-0.0026252
0.03061,-0.0025884
0.056316,-0.0024105
0.091233,-0.0020731
0.13536,-0.0015575
0.18916,-0.00084535
0.17911,-0.00057205
0.17445,-7.6993E-05
0.17418,0.00059324
0.17735,0.0013921
0.18298,0.002273
0.18986,0.0031893
0.19657,0.0040946
0.20158,0.0049421
0.20352,0.0056855
0.20165,0.006278
0.19614,0.0066731
0.18808,0.0068242
0.17912,0.0066849
0.17106,0.0062084
0.16558,0.0053482
0.16418,0.0040578
0.16835,0.0022906
-8.7614E-11,8.9489E-18
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.19875,-0.003072
0.19112,-0.0051944
0.18985,-0.0064873
0.19242,-0.0070706
0.19661,-0.0070641
0.20049,-0.006588
0.20263,-0.005762
0.20238,-0.0047063
0.19995,-0.0035407
0.19627,-0.0023851
0.1927,-0.0013596
0.19077,-0.00058402
0.19204,-0.00017839
0.19802,-0.00026265
0.2102,-0.00095674
0.13857,0.0022469
0.10299,0.0032833
0.095397,0.0027068
0.10783,0.0010721
0.13238,-0.0010663
0.16105,-0.0031538
0.18545,-0.004636
0.19711,-0.0049582
0.18817,-0.0035658
0.1514,9.5534E-05
0.1634,0.0016102
0.17449,0.0025492
0.18419,0.0029951
0.19196,0.0030308
0.1974,0.0027389
0.20039,0.0022022
0.20109,0.0015032
0.19979,0.0007249
0.19676,-5.0184E-05
0.19214,-0.00073928
0.18591,-0.0012597
0.17794,-0.0015287
0.16809,-0.0014635
0.15621,-0.00098153
0.14225,-3.1321E-17
