Thrust,Torque
0.14224,-5.0132E-18
0.16171,0.00087781
0.17576,0.0012567
0.18504,0.0012444
0.19018,0.00094907
0.19187,0.00047844
0.19073,-5.955E-05
0.18731,-0.00055701
0.18209,-0.00090603
0.17556,-0.00099871
0.16824,-0.00072716
0.16077,1.6522E-05
0.18051,-0.00013374
0.1927,-0.0002011
0.1985,-0.00020225
0.19909,-0.00015385
0.19569,-7.2566E-05
0.18951,2.4918E-05
0.18182,0.00012194
0.17385,0.00020182
0.16686,0.00024789
0.16209,0.00024347
0.1608,0.00017191
0.16423,1.6518E-05
0.13847,-0.0068883
0.1329,-0.0084684
0.14114,-0.0060385
0.15816,-0.00091331
0.17944,0.0055926
0.19853,0.012164
0.20576,0.017488
0.19303,0.020247
0.15996,0.019129
0.10652,0.012818
3.2671E-15,1.7839E-17
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.064392,-0.011613
0.10167,-0.017451
0.13448,-0.018663
0.1629,-0.016401
0.18347,-0.011817
0.19565,-0.0060599
0.20149,-0.00028239
0.20222,0.004365
0.19683,0.0067314
0.18369,0.0056656
0.16288,1.6634E-05
0.15761,-0.00041918
0.15572,-0.00065661
0.1566,-0.00072848
0.15964,-0.00066764
0.16424,-0.00050692
0.16973,-0.00027914
0.17548,-1.7154E-05
0.18078,0.00024621
0.18493,0.00047812
0.18718,0.00064574
0.18681,0.00071624
0.18317,0.00065677
0.17565,0.00043451
0.16375,1.6624E-05
0.15556,0.0012386
0.15373,0.0017
0.15639,0.0015727
0.16182,0.0010287
0.16846,0.00024003
0.17479,-0.00062136
0.17921,-0.0013835
0.18,-0.0018744
0.17531,-0.0019221
0.16332,-0.0013546
0.14225,1.4433E-16
