y,z,phi,vy,vz,phi_dot
-0.34771,1.6623,0.17635,-1.4904,0.96601,1.802
-0.36265,1.6717,0.21487,-1.4988,0.91079,6.0218
-0.37768,1.6805,0.29859,-1.5065,0.84316,10.777
-0.39278,1.6886,0.43073,-1.5137,0.76446,15.625
-0.40795,1.6958,0.60953,-1.5193,0.67666,20.004
-0.42316,1.7021,0.82698,-1.5224,0.58233,23.231
-0.43838,1.7074,1.0677,-1.5232,0.48467,24.505
-0.45362,1.7118,1.3127,-1.5232,0.38657,24.505
-0.46885,1.7151,1.5578,-1.5232,0.28847,24.505
-0.48408,1.7175,1.8028,-1.5232,0.19037,24.505
-0.49931,1.719,2.0479,-1.5232,0.092275,24.505
-0.51454,1.7194,2.2929,-1.5232,-0.0058254,24.505
-0.52978,1.7188,2.538,-1.5232,-0.10393,24.505
-0.54501,1.7173,2.783,-1.5232,-0.20203,24.505
-0.56024,1.7148,3.0281,-1.5232,-0.30013,24.505
-0.57547,1.7113,3.2731,-1.5232,-0.39823,24.505
-0.59071,1.7068,3.5182,-1.5232,-0.49633,24.505
-0.60594,1.7014,3.7632,-1.5232,-0.59443,24.505
-0.62117,1.6949,4.0083,-1.5232,-0.69253,24.505
-0.6364,1.6875,4.2533,-1.5232,-0.79063,24.505
-0.65163,1.6791,4.4984,-1.5232,-0.88873,24.505
-0.66687,1.6698,4.7435,-1.5232,-0.98683,24.505
-0.6821,1.6594,4.9885,-1.5232,-1.0849,24.505
-0.69724,1.6481,5.2321,-1.5056,-1.1728,24.085
-0.71211,1.636,5.4678,-1.4677,-1.2415,22.928
-0.72659,1.6233,5.6887,-1.4291,-1.2932,21.181
-0.74072,1.6102,5.8899,-1.3965,-1.3296,18.98
-0.75457,1.5968,6.0672,-1.3733,-1.3526,16.453
-0.76824,1.5832,6.2182,-1.3614,-1.364,13.714
-0.78186,1.5695,6.3412,-1.3613,-1.3652,10.869
-0.79553,1.5559,6.4356,-1.3727,-1.3578,8.0135
-0.80936,1.5424,6.5017,-1.3939,-1.3432,5.2311
-0.82344,1.5291,6.5407,-1.4227,-1.3227,2.5958
-0.83784,1.516,6.5543,-1.4561,-1.2976,0.171
-0.85257,1.5031,6.545,-1.4907,-1.2689,-1.9903
-0.86764,1.4906,6.5155,-1.5232,-1.2377,-3.8455
-0.88301,1.4784,6.4692,-1.551,-1.2048,-5.3628
-0.89863,1.4665,6.4095,-1.5718,-1.1712,-6.5206
-0.91441,1.4549,6.34,-1.5839,-1.1375,-7.3078
-0.93026,1.4437,6.2645,-1.5864,-1.1044,-7.7239
-0.94608,1.4329,6.1867,-1.5789,-1.0724,-7.7786
-0.96179,1.4223,6.1101,-1.5615,-1.042,-7.4924
-0.97727,1.412,6.0379,-1.5346,-1.0134,-6.896
-0.99243,1.402,5.9731,-1.4991,-0.98685,-6.0308
-1.0072,1.3923,5.918,-1.4561,-0.9626,-4.9485
-1.0215,1.3828,5.8746,-1.4072,-0.94064,-3.7114
-1.0353,1.3734,5.8441,-1.3541,-0.92092,-2.392
-1.0486,1.3643,5.8268,-1.2985,-0.90328,-1.0737
-1.0613,1.3554,5.8223,-1.2422,-0.88748,0.15005
-1.0734,1.3466,5.8291,-1.1869,-0.87316,1.175
-1.085,1.3379,5.8448,-1.1335,-0.85989,1.8867
-1.0961,1.3294,5.8654,-1.0829,-0.84712,2.16
-1.1067,1.321,5.8867,-1.0342,-0.83206,2.0713
-1.1168,1.3127,5.9063,-0.9865,-0.81295,1.8159
-1.1265,1.3047,5.9226,-0.94004,-0.79072,1.4365
-1.1356,1.2969,5.9347,-0.89469,-0.76621,0.9719
-1.1443,1.2894,5.9419,-0.85012,-0.74019,0.45736
-1.1526,1.2821,5.9438,-0.80589,-0.71334,-0.07575
-1.1605,1.2751,5.9404,-0.76149,-0.6863,-0.59979
-1.1679,1.2684,5.9319,-0.71636,-0.65959,-1.0909
-1.1748,1.2619,5.9188,-0.67001,-0.6337,-1.5288
-1.1812,1.2557,5.9016,-0.62198,-0.60903,-1.8972
-1.1872,1.2498,5.8811,-0.5719,-0.58589,-2.1835
-1.1927,1.244,5.8582,-0.51949,-0.56454,-2.3786
-1.1976,1.2385,5.8338,-0.46459,-0.54515,-2.4776
-1.202,1.2331,5.809,-0.40716,-0.52782,-2.4789
-1.2057,1.2279,5.7846,-0.34723,-0.51259,-2.385
-1.2089,1.2228,5.7616,-0.28497,-0.4994,-2.2019
-1.2114,1.2179,5.7408,-0.22059,-0.48814,-1.9396
-1.2133,1.2131,5.723,-0.15441,-0.47861,-1.6115
-1.2145,1.2083,5.7087,-0.086744,-0.47055,-1.2351
-1.215,1.2037,5.6984,-0.017962,-0.46361,-0.83152
-1.2148,1.1991,5.6921,0.051608,-0.45737,-0.42556
-1.214,1.1945,5.6898,0.12169,-0.45136,-0.045838
-1.2124,1.19,5.691,0.19208,-0.445,0.27527
-1.2101,1.1856,5.695,0.26275,-0.43766,0.50165
-1.2072,1.1813,5.7006,0.33381,-0.42862,0.59345
-1.2035,1.177,5.7071,0.40465,-0.4185,0.75062
-1.1991,1.1729,5.7164,0.47455,-0.40794,1.143
-1.194,1.1689,5.7305,0.54331,-0.39635,1.6895
-1.1882,1.165,5.7505,0.61041,-0.38323,2.3183
-1.1818,1.1612,5.7769,0.67512,-0.36819,2.9665
-1.1747,1.1576,5.8097,0.73662,-0.35099,3.5804
-1.1671,1.1542,5.8482,0.79405,-0.33146,4.1153
-1.1589,1.151,5.8916,0.84667,-0.30957,4.5358
-1.1502,1.148,5.9385,0.89383,-0.28539,4.8154
-1.141,1.1453,5.9874,0.93507,-0.25912,4.9368
-1.1315,1.1429,6.0367,0.97014,-0.23106,4.8919
-1.1216,1.1407,6.0847,0.99899,-0.20162,4.6815
-1.1115,1.1388,6.1298,1.0218,-0.17134,4.3157
-1.1012,1.1373,6.1705,1.039,-0.14086,3.8136
-1.0908,1.136,6.2057,1.0512,-0.11094,3.2034
-1.0802,1.135,6.2343,1.0593,-0.082453,2.5224
-1.0696,1.1344,6.256,1.064,-0.056385,1.8171
-1.059,1.1339,6.2708,1.0664,-0.033835,1.143
-1.0483,1.1337,6.2792,1.0673,-0.016017,0.56474
-1.0376,1.1336,6.2827,1.0676,-0.0042587,0.15613
-1.0269,1.1335,6.2832,1.0676,-5.3735E-14,7.2387E-13
