y,z,phi,vy,vz,phi_dot
-0.40325,1.2215,4.8379,-1.2316,-1.4036,12.515
-0.41555,1.2071,4.9624,-1.1108,-1.4792,12.368
-0.4268,1.192,5.085,-0.99287,-1.5409,12.135
-0.43686,1.1763,5.2048,-0.88394,-1.5896,11.825
-0.44569,1.1602,5.3212,-0.7803,-1.6262,11.447
-0.45332,1.1438,5.4336,-0.68418,-1.6513,11.01
-0.45984,1.1272,5.5413,-0.59609,-1.666,10.523
-0.46546,1.1106,5.6439,-0.51646,-1.6708,9.9928
-0.4704,1.0939,5.741,-0.44559,-1.6666,9.4276
-0.47468,1.0773,5.8323,-0.38372,-1.6541,8.8345
-0.47837,1.0608,5.9176,-0.33096,-1.6341,8.2204
-0.48156,1.0446,5.9967,-0.28731,-1.6071,7.5917
-0.48435,1.0287,6.0694,-0.2527,-1.574,6.9546
-0.48683,1.0131,6.1358,-0.2269,-1.5352,6.3147
-0.4891,0.99799,6.1957,-0.20964,-1.4915,5.6776
-0.49122,0.98332,6.2493,-0.20048,-1.4434,5.0483
-0.49329,0.96914,6.2967,-0.19893,-1.3915,4.4313
-0.49538,0.9555,6.338,-0.20439,-1.3364,3.8311
-0.49755,0.94242,6.3734,-0.21625,-1.2786,3.2514
-0.49988,0.92993,6.4031,-0.2336,-1.2186,2.696
-0.50241,0.91805,6.4274,-0.25558,-1.1569,2.1679
-0.50519,0.9068,6.4466,-0.28132,-1.0939,1.6701
-0.50825,0.89618,6.4609,-0.31002,-1.0301,1.205
-0.51161,0.8862,6.4708,-0.34087,-0.96598,0.77462
-0.5153,0.87686,6.4766,-0.37313,-0.90183,0.3808
-0.51933,0.86816,6.4786,-0.40607,-0.83806,0.024876
-0.52369,0.86009,6.4772,-0.43899,-0.77502,-0.29214
-0.5284,0.85265,6.4728,-0.47121,-0.71305,-0.56962
-0.53344,0.84583,6.4659,-0.50213,-0.65244,-0.80728
-0.53879,0.8396,6.4568,-0.53133,-0.59349,-1.0052
-0.54443,0.83395,6.446,-0.55854,-0.53645,-1.1639
-0.55034,0.82886,6.4337,-0.58353,-0.48156,-1.2841
-0.5565,0.82431,6.4204,-0.60615,-0.42905,-1.3671
-0.56287,0.82027,6.4065,-0.62628,-0.3791,-1.4144
-0.56944,0.81672,6.3922,-0.6439,-0.33188,-1.4278
-0.57618,0.81363,6.378,-0.65904,-0.28755,-1.4098
-0.58306,0.81096,6.3641,-0.67177,-0.24623,-1.363
-0.59006,0.80869,6.3508,-0.68224,-0.20803,-1.2903
-0.59716,0.80679,6.3384,-0.69068,-0.17303,-1.1952
-0.60434,0.80522,6.327,-0.69734,-0.14128,-1.0813
-0.61158,0.80395,6.3168,-0.70241,-0.11283,-0.95293
-0.61887,0.80295,6.308,-0.70613,-0.087687,-0.81441
-0.62619,0.80219,6.3005,-0.70877,-0.065846,-0.67064
-0.63353,0.80163,6.2946,-0.71053,-0.047277,-0.52681
-0.64089,0.80123,6.29,-0.71163,-0.031927,-0.38851
-0.64825,0.80098,6.2867,-0.71223,-0.019719,-0.26168
-0.65562,0.80083,6.2847,-0.71252,-0.010558,-0.15262
-0.66299,0.80076,6.2836,-0.7126,-0.0043221,-0.068012
-0.67036,0.80073,6.2832,-0.71261,-0.00086948,-0.014888
