,y,z,phi,vy,vz,phi_dot
324,4.889341550463318,5.135859498037978,0.11917517677142792,-2.766461238417083,3.3964874509496017,2.979379419285699
325,4.887895076704852,5.132243356859704,0.1082277174321648,-2.8026230823787444,3.3060839214927715,2.7056929358041213
326,4.886190513497044,5.132235599452448,0.11666212236805355,-2.845237162573931,3.3058899863113727,2.91655305920134
327,4.8847367834215385,5.128944045222722,0.10774459624012904,-2.8815804144615638,3.2236011305682295,2.693614906003227
328,4.883079814211712,5.128567165043386,0.11505232071145936,-2.923004644707242,3.2141791260848325,2.876308017786485
329,4.881639523122009,5.125334454820614,0.10733464395660941,-2.959011921949828,3.1333613705155163,2.683366098915236
330,4.880017449303647,5.124692679750762,0.11348276403744667,-2.999563767408861,3.1173169937692156,2.8370691009361675
331,4.878588206478613,5.121536928828209,0.10710844056002052,-3.035294838034727,3.038423220705391,2.6777110140005136
332,4.8770014647001085,5.120598582926474,0.11204854966715902,-3.0749633824973386,3.014964573162034,2.801213741678976
333,4.875577702013561,5.117556020288834,0.1070471159293488,-3.1105574496610364,2.9389005072210383,2.6761778982337208
334,4.874025051316281,5.11630894304706,0.11070574528849797,-3.149373717093053,2.907723576176678,2.7676436322124496
335,4.872601288919581,5.113421141971927,0.10726211859256668,-3.184967777010535,2.8355285492983504,2.6815529648141676
336,4.871083261542563,5.111823326956842,0.10928454634275074,-3.222918461435971,2.7955831739212136,2.7321136585687693
337,4.869652846956451,5.109164078818791,0.10712752946987675,-3.2586788260887816,2.729101970469938,2.6781882367469194
338,4.868169594995409,5.107260738251875,0.10798833753590512,-3.295760125114835,2.681518456297029,2.6997084383976286
339,4.866748506936107,5.104673188619209,0.10708515542539013,-3.331287326597411,2.616829715480378,2.677128885634754
340,4.865313891509336,5.102322899663189,0.10701261890905116,-3.3671527122666727,2.5580724915798734,2.67531547272628
341,4.863901055144706,5.099778985190742,0.10696955975167045,-3.402473621382432,2.4944746297686833,2.674238993791762
342,4.86248961268694,5.097227424406344,0.1069111028868214,-3.437759682826563,2.4306856101587355,2.672777572170536
343,4.861080648906433,5.094660009774727,0.10687537040216404,-3.4729837773392567,2.3665002443683063,2.6718842600541013
344,4.85967471707656,5.092068757212714,0.1068502381007747,-3.50813207308608,2.3017189303179877,2.6712559525193678
345,4.858282309579846,5.089354519886156,0.10680078364499787,-3.5429422605039327,2.2338629971540245,2.670019591124947
346,4.856895090670215,5.086597942731563,0.10670059440570766,-3.577622733244716,2.1649485682892213,2.667514860142692
347,4.855524593113705,5.083697490556824,0.10409086500029023,-3.6118851721574643,2.0924372639207514,2.602271625007256
348,4.854112957527931,5.081514046008549,0.1047208944449369,-3.6471760618017917,2.037851150213873,2.618022361123423
349,4.8528157422250215,5.078160089910865,0.10100294741701982,-3.679606444374535,1.9540022477717724,2.525073685425496
350,4.851418669695298,5.076249019376658,0.1029766790184947,-3.7145332576176244,1.9062254844165953,2.5744169754623676
351,4.850223950699444,5.072113821367036,0.09447131338382946,-3.744401232513981,1.8028455341760186,2.3617828345957363
352,4.848805233267978,5.07139056032807,0.10485909312305855,-3.7798691683006322,1.7847640082018739,2.6214773280764634
353,4.84795216425724,5.063800105313146,0.07663551058249528,-3.8011958935690786,1.59500263282877,1.9158877645623815
354,4.84639994081123,5.068319061890529,0.1109116492750947,-3.84000147971933,1.7079765472633441,2.772791231877367
355,4.846272431538506,5.0537679911833715,0.060124389035575876,-3.843189211537429,1.3441997795844054,1.5031097258893964
356,4.844681053218666,5.064508189585635,0.1129669025394221,-3.882973669533428,1.6127047396410028,2.8241725634855523
357,4.844681048049149,5.0488122351521545,0.05881684751539846,-3.882973798771368,1.220305878803989,1.4704211878849613
358,4.843173132788074,5.058724136380446,0.1130096300717882,-3.920671680298244,1.4681034095112937,2.8252407517947047
359,4.8431731301653205,5.043028159489797,0.05943757734093955,-3.9206717458670908,1.0757039872450533,1.4859394335234886
360,4.841693640057757,5.05219433427921,0.1130963631074278,-3.9576589985561808,1.304858356980366,2.8274090776856946
361,4.84169364005698,5.036498334286055,0.05975255827668525,-3.9576589985756176,0.9124583571514921,1.493813956917131
362,4.84022898685493,5.045285129870272,0.11286950397303798,-3.9942753286268715,1.1321282467569154,2.8217375993259495
363,4.840228985744171,5.029589139669532,0.06002467839685429,-3.994275356395834,0.7397284917384217,1.5006169599213572
364,4.838782261231654,5.037966348153142,0.10649905748978203,-4.030443469208769,0.9491587038286882,2.6624764372445506
365,4.838782261225473,5.022270348210962,0.0613444094412586,-4.0304434693632984,0.5567587052741962,1.533610236031465
366,4.837423860571913,5.028690402293586,0.09968194433705707,-4.064403485702321,0.7172600573398011,2.4920486084264266
367,4.837423844978345,5.012994558208329,0.0624495178065496,-4.064403875541506,0.3248639552083789,1.56123794516374
368,4.836074942685899,5.018870354703376,0.0920298380612416,-4.098126432852663,0.4717588675845332,2.30074595153104
369,4.835948377085376,5.004545736918733,0.06377789386984903,-4.10129057286574,0.11364342296848134,1.5944473467462255
370,4.834626928112821,5.009541181698637,0.08498280918532192,-4.134326797179608,0.23852954246607203,2.124570229633048
371,4.8342788189908585,4.9979315457268685,0.06504789250637551,-4.143029525228676,-0.05171135682813835,1.6261973126593878
372,4.833102007755215,5.000301480475912,0.07653642646052755,-4.172449806119747,0.007537011897945957,1.9134106615131887
373,4.832555280415403,4.991734888048649,0.06633765408038886,-4.1861179896150515,-0.20662779878362705,1.6584413520097214
374,4.831566682526968,4.990919536262802,0.06797086932414169,-4.210832936825923,-0.2270115934298107,1.6992717331035423
375,4.83087952163563,4.985317600607625,0.06732582098954068,-4.228011959109371,-0.36705998480923296,1.6831455247385172
376,4.830119366020723,4.980895235606009,0.06606187974713042,-4.247015849482063,-0.4776191098496523,1.6515469936782607
377,4.829377250532766,4.97641653071427,0.06148410258113179,-4.265568736680988,-0.5895867321431123,1.537102564528295
378,4.828637083357084,4.9727437078627865,0.06135104723325969,-4.2840729160730415,-0.6814073034302099,1.5337761808314925
379,4.827991962049799,4.967549756833481,0.05703434595511987,-4.300200948755183,-0.8112560791628393,1.4258586488779972
380,4.827327104863612,4.963498251222765,0.05614490179530857,-4.31682237840984,-0.91254371943074,1.4036225448827147
381,4.826732309520471,4.95838505057865,0.052461380586701786,-4.33169226198837,-1.0403737355336022,1.311534514667545
