,Thrust,Torque
0,0.2516264999986574,0.0
1,0.251626023843688,0.0005787201066828581
2,0.2516258114958874,0.00017537110837713535
3,0.20412335223631453,-0.0004656791959045258
4,0.13573239817364835,-0.0004475684415486551
5,0.10697857386128097,-0.0005029029720421701
6,0.09956403197045498,-2.1208202824974526e-05
7,0.10474490392091967,0.00012773170903144297
8,0.11457511892173891,0.0004370268853912834
9,0.12120235191444009,0.0004125042981280845
10,0.126693795415473,0.00010098125123903255
11,0.13058102090088589,-7.03272905303956e-05
12,0.13133663995932185,-0.0001127484508019353
13,0.1294761579143286,-7.736138675848168e-05
14,0.12684213049771864,-2.0049836258458928e-05
15,0.12487539215338508,2.614269558967861e-05
16,0.12404895413824663,4.519174747835501e-05
17,0.12412772700032351,3.9889846732187875e-05
18,0.12460467903612778,2.3377103963379992e-05
19,0.12503296179994594,8.905300006987413e-06
20,0.12518862576785092,2.77543648671685e-06
21,0.12507444559590367,4.186874898973459e-06
22,0.12481950917538122,8.99663372629073e-06
23,0.12456097793189112,1.3332746410535486e-05
24,0.1243746267914033,1.531415941404919e-05
25,0.12426708700029415,1.503240031162903e-05
26,0.12420482669276878,1.363948235365442e-05
27,0.12414878537452241,1.231347948980125e-05
28,0.1240758063557862,1.1672416995890218e-05
29,0.12398271054418912,1.1724953330607663e-05
30,0.12387885644709407,1.2137675284894188e-05
31,0.12377595422923804,1.2551166970370184e-05
32,0.12368130878247048,1.2766488409738976e-05
33,0.12359624678797236,1.2770103444582564e-05
34,0.12351816718918487,1.2657712319986266e-05
35,0.12344359032032037,1.2538919254865337e-05
36,0.12337027484683308,1.2477581017691208e-05
37,0.12329778779203979,1.2481032137038823e-05
38,0.12322693803634585,1.2521772555575862e-05
39,0.12315885426690797,1.2566459450308446e-05
40,0.12309431538219325,1.25948038653749e-05
41,0.12303354805987676,1.260364528978253e-05
42,0.12297638273010465,1.260083326619964e-05
43,0.12292253256719973,1.2596458742837597e-05
44,0.12287180462569502,1.2596910068745044e-05
45,0.12282417015163884,1.2603403152722231e-05
46,0.12277972228986853,1.2613704823175998e-05
47,0.12273859190758855,1.2624773562147962e-05
48,0.12270088131247864,1.263460981029824e-05
49,0.12266664962001145,1.2635380307165781e-05
50,0.12263589827903505,1.264710700862357e-05
51,0.12260856992797307,1.2662460984453979e-05
52,0.12258470764654145,1.2671504621478944e-05
53,0.12256438059768468,1.2676585841928726e-05
54,0.12254758593720302,1.2680966494342492e-05
55,0.12253429297141077,1.2686728978625867e-05
56,0.12252449218972834,1.2694345483503653e-05
57,0.12251820122723638,1.2703174253862852e-05
58,0.1225154480949028,1.2712257107157021e-05
59,0.12251625338258641,1.2720886778267967e-05
60,0.12252062221155609,1.2728835707589354e-05
61,0.12252855273228612,1.2731379131507626e-05
62,0.1225400289234801,1.2738631836568094e-05
63,0.12255499835641472,1.2753167319746838e-05
64,0.12257346298910642,1.2761630185049745e-05
65,0.1225954731849108,1.276588002549323e-05
66,0.1226210096712,1.2768666067310245e-05
67,0.12265001435170915,1.2771762094758856e-05
68,0.12268244248007529,1.2776631276938375e-05
69,0.12271827243460046,1.278339313831936e-05
70,0.12275760763206904,1.2684765163162925e-05
71,0.1228002606151114,1.285411315543565e-05
