y,z,phi,vy,vz,phi_dot
-0.0084892,1.6778,0.11887,-0.13429,0.75218,0.85113
-0.0099099,1.6854,0.12743,-0.14985,0.77981,0.85985
-0.01149,1.6933,0.13607,-0.16623,0.80541,0.86697
-0.013239,1.7015,0.14477,-0.18343,0.82898,0.87296
-0.015163,1.7099,0.15352,-0.20141,0.85059,0.87824
-0.017271,1.7185,0.16233,-0.22018,0.87033,0.88325
-0.01957,1.7273,0.17119,-0.23972,0.88833,0.88835
-0.022069,1.7363,0.1801,-0.26005,0.90476,0.89384
-0.024775,1.7454,0.18907,-0.28117,0.91982,0.89994
-0.027697,1.7547,0.1981,-0.30313,0.93372,0.90678
-0.030842,1.7641,0.2072,-0.32595,0.94668,0.91439
-0.03422,1.7736,0.21639,-0.34968,0.95893,0.92273
-0.037841,1.7833,0.22566,-0.37437,0.97068,0.93168
-0.041713,1.793,0.23502,-0.40006,0.98213,0.94106
-0.045847,1.8029,0.24448,-0.42681,0.99344,0.95068
-0.050255,1.8129,0.25404,-0.45465,1.0047,0.96037
-0.054946,1.823,0.26369,-0.48363,1.016,0.96917
-0.059934,1.8332,0.27339,-0.5139,1.0278,0.96778
-0.065232,1.8436,0.28296,-0.54575,1.0411,0.93999
-0.070858,1.854,0.29206,-0.57945,1.0569,0.87312
-0.076831,1.8647,0.30028,-0.61523,1.076,0.7639
-0.083173,1.8756,0.30722,-0.65311,1.0987,0.61976
-0.089903,1.8867,0.31261,-0.69296,1.1251,0.45715
-0.09704,1.8981,0.31637,-0.73444,1.1546,0.29801
-0.1046,1.9098,0.31866,-0.77709,1.1863,0.16553
-0.11259,1.9218,0.31984,-0.82041,1.2194,0.079875
-0.12101,1.9342,0.32046,-0.86389,1.2525,0.054716
-0.12986,1.9469,0.32115,-0.90716,1.2847,0.094954
-0.13915,1.9599,0.32256,-0.94995,1.315,0.19591
-0.14886,1.9732,0.32523,-0.99218,1.3427,0.34409
-0.15899,1.9867,0.32953,-1.0339,1.3674,0.51949
-0.16953,2.0005,0.33563,-1.0753,1.3891,0.69904
-0.18049,2.0145,0.34345,-1.1166,1.408,0.86079
-0.19187,2.0286,0.35273,-1.1582,1.4244,0.98828
-0.20366,2.043,0.36308,-1.2003,1.4391,1.074
-0.21588,2.0574,0.37408,-1.2435,1.4525,1.1209
-0.22854,2.072,0.38541,-1.2878,1.4655,1.1418
-0.24164,2.0867,0.39688,-1.3335,1.4782,1.1525
-0.25521,2.1016,0.40836,-1.3806,1.4909,1.1162
-0.26926,2.1165,0.41767,-1.4286,1.5024,0.61491
-0.28378,2.1316,0.41722,-1.4753,1.5099,-0.90002
-0.29874,2.1467,0.39589,-1.5173,1.5096,-3.5278
-0.31408,2.1618,0.34456,-1.5506,1.4971,-6.7716
-0.3297,2.1766,0.26148,-1.5728,1.4687,-9.7038
-0.34548,2.1911,0.15503,-1.5842,1.4222,-11.281
-0.36134,2.205,0.043186,-1.588,1.357,-10.678
-0.37723,2.2182,-0.05005,-1.5884,1.2745,-7.5502
-0.39311,2.2304,-0.10018,-1.5884,1.178,-2.151
-0.409,2.2417,-0.088173,-1.589,1.0721,4.705
-0.42489,2.2519,-0.0051311,-1.5896,0.96155,11.845
-0.44078,2.2609,0.14561,-1.5888,0.85097,18.059
-0.45666,2.2689,0.34993,-1.5866,0.74348,22.46
-0.47251,2.2758,0.58783,-1.5842,0.64027,24.793
-0.48835,2.2817,0.84041,-1.5829,0.54055,25.529
-0.50417,2.2866,1.0962,-1.5826,0.44231,25.593
-0.52,2.2906,1.3521,-1.5826,0.34421,25.593
-0.53583,2.2935,1.6081,-1.5826,0.24611,25.593
-0.55165,2.2955,1.864,-1.5826,0.14801,25.593
-0.56748,2.2965,2.1199,-1.5826,0.049906,25.593
-0.58331,2.2965,2.3758,-1.5826,-0.048194,25.593
-0.59913,2.2955,2.6318,-1.5826,-0.14629,25.593
-0.61496,2.2935,2.8877,-1.5826,-0.24439,25.593
-0.63078,2.2906,3.1436,-1.5826,-0.34249,25.593
-0.64661,2.2867,3.3996,-1.5826,-0.44059,25.593
-0.66244,2.2818,3.6555,-1.5826,-0.53869,25.593
-0.67826,2.2759,3.9114,-1.5826,-0.63679,25.593
-0.69409,2.2691,4.1674,-1.5826,-0.73489,25.593
-0.70992,2.2612,4.4233,-1.5826,-0.83299,25.593
-0.72574,2.2524,4.6792,-1.5826,-0.93109,25.593
-0.74157,2.2426,4.9351,-1.5826,-1.0292,25.593
-0.75739,2.2318,5.191,-1.5816,-1.127,25.575
-0.77318,2.2201,5.446,-1.5765,-1.2215,25.351
-0.78889,2.2074,5.6962,-1.5659,-1.3066,24.565
-0.80448,2.194,5.9343,-1.5524,-1.3762,22.887
-0.81995,2.18,6.1503,-1.5416,-1.4261,20.135
-0.83536,2.1655,6.3334,-1.5397,-1.4546,16.325
-0.85082,2.1509,6.474,-1.5512,-1.463,11.663
-0.86646,2.1363,6.565,-1.5771,-1.4549,6.5078
-0.88241,2.1219,6.604,-1.6135,-1.4357,1.3081
-0.89874,2.1076,6.5926,-1.6533,-1.4112,-3.4691
-0.91545,2.0937,6.5374,-1.6885,-1.3874,-7.4051
-0.93246,2.0799,6.4484,-1.7135,-1.369,-10.186
-0.94966,2.0662,6.3381,-1.7257,-1.3593,-11.644
-0.96692,2.0527,6.22,-1.7256,-1.3596,-11.772
-0.98412,2.039,6.1066,-1.7151,-1.3693,-10.724
-1.0012,2.0252,6.0085,-1.6965,-1.386,-8.7869
-1.018,2.0113,5.9326,-1.6712,-1.4063,-6.3354
-1.0346,1.9971,5.8821,-1.6401,-1.426,-3.7726
-1.0508,1.9828,5.8563,-1.6035,-1.4412,-1.464
-1.0666,1.9683,5.8511,-1.5622,-1.4493,0.32509
-1.082,1.9538,5.8606,-1.5175,-1.4491,1.4778
-1.097,1.9394,5.8787,-1.4712,-1.4415,2.045
-1.1114,1.925,5.9002,-1.4254,-1.4289,2.2187
-1.1255,1.9108,5.9226,-1.3816,-1.4145,2.2417
-1.1391,1.8967,5.945,-1.3405,-1.3998,2.2508
-1.1523,1.8828,5.9676,-1.3022,-1.3851,2.2535
-1.1651,1.869,5.99,-1.2667,-1.3703,2.2372
-1.1777,1.8554,6.0122,-1.2339,-1.355,2.1875
-1.1898,1.8419,6.0336,-1.2035,-1.3391,2.0917
-1.2017,1.8286,6.0538,-1.1754,-1.3221,1.9413
-1.2134,1.8155,6.0723,-1.1494,-1.3039,1.733
-1.2247,1.8025,6.0883,-1.1251,-1.284,1.4697
-1.2359,1.7898,6.1015,-1.1022,-1.2622,1.1593
-1.2468,1.7773,6.1114,-1.0804,-1.2382,0.81444
-1.2575,1.7651,6.1177,-1.0593,-1.2119,0.45113
-1.268,1.7531,6.1204,-1.0383,-1.1832,0.087233
-1.2782,1.7414,6.1195,-1.017,-1.1522,-0.25889
-1.2883,1.73,6.1153,-0.99506,-1.1191,-0.56987
-1.2981,1.719,6.1083,-0.97203,-1.0841,-0.83058
-1.3077,1.7084,6.0989,-0.9476,-1.0476,-1.0292
-1.3171,1.6981,6.0879,-0.92156,-1.0101,-1.1582
-1.3262,1.6882,6.076,-0.8938,-0.97202,-1.2144
-1.3349,1.6786,6.0639,-0.86435,-0.93406,-1.1996
-1.3434,1.6695,6.0522,-0.83336,-0.89678,-1.1199
-1.3516,1.6607,6.0417,-0.80109,-0.86076,-0.98558
-1.3595,1.6523,6.0327,-0.76788,-0.82657,-0.8099
-1.367,1.6442,6.0256,-0.73413,-0.79466,-0.60824
-1.3741,1.6364,6.0205,-0.70024,-0.7654,-0.3967
-1.381,1.6288,6.0176,-0.66659,-0.73903,-0.19075
-1.3875,1.6216,6.0167,-0.63348,-0.71565,-0.0038153
-1.3936,1.6145,6.0174,-0.60114,-0.69515,0.15395
-1.3995,1.6077,6.0196,-0.56971,-0.67732,0.27667
-1.405,1.601,6.0228,-0.53922,-0.66175,0.36335
-1.4103,1.5944,6.0268,-0.50963,-0.64794,0.41782
-1.4152,1.588,6.0311,-0.48085,-0.63532,0.44796
-1.4199,1.5817,6.0357,-0.45276,-0.62334,0.46386
-1.4243,1.5755,6.0404,-0.42527,-0.61157,0.47484
-1.4284,1.5695,6.0452,-0.39834,-0.59981,0.48582
-1.4323,1.5635,6.0501,-0.37197,-0.58807,0.50162
-1.4359,1.5577,6.0553,-0.34618,-0.57628,0.53096
-1.4392,1.552,6.0608,-0.32096,-0.56428,0.58268
-1.4423,1.5464,6.067,-0.29629,-0.55171,0.66273
-1.4451,1.541,6.0742,-0.27217,-0.53811,0.77263
-1.4477,1.5357,6.0826,-0.24862,-0.52289,0.90905
-1.4501,1.5305,6.0924,-0.22571,-0.50545,1.0642
-1.4522,1.5256,6.1039,-0.20356,-0.48523,1.227
-1.4542,1.5208,6.1169,-0.18235,-0.46176,1.384
-1.4559,1.5163,6.1315,-0.16231,-0.43477,1.5215
-1.4574,1.5121,6.1472,-0.14369,-0.40419,1.6264
-1.4588,1.5083,6.1639,-0.12676,-0.37022,1.6883
-1.46,1.5048,6.1808,-0.11175,-0.33332,1.6997
-1.461,1.5016,6.1977,-0.098839,-0.29421,1.6577
-1.462,1.4989,6.2138,-0.088104,-0.25383,1.5635
-1.4628,1.4965,6.2288,-0.07952,-0.2133,1.4229
-1.4636,1.4946,6.2422,-0.07295,-0.17382,1.2455
-1.4643,1.4931,6.2536,-0.068167,-0.13662,1.0439
-1.4649,1.4919,6.263,-0.064879,-0.10284,0.83268
-1.4656,1.491,6.2703,-0.062763,-0.073434,0.62657
-1.4662,1.4904,6.2756,-0.061502,-0.049085,0.4392
-1.4668,1.49,6.2792,-0.060819,-0.03012,0.28141
-1.4674,1.4898,6.2814,-0.060489,-0.016464,0.16001
-1.468,1.4896,6.2825,-0.060353,-0.0076208,0.076785
-1.4686,1.4896,6.283,-0.060308,-0.0027171,0.028298
-1.4692,1.4896,6.2832,-0.060298,-0.00060311,0.0064753
-1.4698,1.4896,6.2832,-0.060296,-4.2242E-05,0.00046644
-1.4704,1.4896,6.2832,-0.060296,-1.2404E-11,3.632E-10
