y,z,phi,vy,vz,phi_dot
1.292,1.5055,6.5263,0.62882,-1.8598,-0.64783
1.2978,1.4875,6.5191,0.57735,-1.7432,-0.7982
1.303,1.4707,6.5104,0.52818,-1.6279,-0.92842
1.3079,1.4549,6.5006,0.48166,-1.5143,-1.0384
1.3122,1.4404,6.4897,0.43807,-1.4031,-1.1284
1.3162,1.4269,6.4781,0.39759,-1.2946,-1.1987
1.3198,1.4145,6.4658,0.36034,-1.1893,-1.2499
1.3231,1.4031,6.4531,0.32639,-1.0876,-1.2827
1.326,1.3927,6.4402,0.29571,-0.98987,-1.2982
1.3287,1.3833,6.4272,0.26824,-0.89641,-1.2973
1.3312,1.3747,6.4143,0.24388,-0.80748,-1.2814
1.3334,1.3671,6.4017,0.22248,-0.72332,-1.2517
1.3354,1.3603,6.3893,0.20385,-0.64409,-1.2099
1.3373,1.3542,6.3775,0.1878,-0.56992,-1.1573
1.339,1.3488,6.3662,0.17411,-0.5009,-1.0957
1.3407,1.3442,6.3556,0.16255,-0.43707,-1.0266
1.3422,1.3401,6.3457,0.1529,-0.37842,-0.95182
1.3436,1.3366,6.3366,0.14493,-0.3249,-0.87295
1.345,1.3336,6.3283,0.13843,-0.27642,-0.79161
1.3464,1.331,6.3208,0.13319,-0.23286,-0.70936
1.3476,1.3289,6.3141,0.12904,-0.19404,-0.62768
1.3489,1.3271,6.3082,0.12578,-0.15977,-0.54792
1.3501,1.3257,6.3031,0.12327,-0.12982,-0.47131
1.3514,1.3245,6.2988,0.12137,-0.10394,-0.39895
1.3526,1.3236,6.2951,0.11996,-0.081844,-0.33175
1.3537,1.3229,6.2921,0.11894,-0.063247,-0.27043
1.3549,1.3223,6.2897,0.11821,-0.047835,-0.21555
1.3561,1.3219,6.2878,0.11771,-0.03529,-0.16744
1.3573,1.3216,6.2863,0.11738,-0.025288,-0.12623
1.3584,1.3214,6.2852,0.11716,-0.017504,-0.091865
1.3596,1.3213,6.2844,0.11703,-0.011619,-0.064073
1.3608,1.3212,6.2839,0.11696,-0.0073244,-0.042414
1.362,1.3211,6.2836,0.11692,-0.0043242,-0.026282
1.3631,1.3211,6.2834,0.1169,-0.0023427,-0.014938
1.3643,1.3211,6.2833,0.11689,-0.0011281,-0.0075437
1.3655,1.321,6.2832,0.11689,-0.00045751,-0.0032074
1.3666,1.321,6.2832,0.11689,-0.000141,-0.0010361
1.3678,1.321,6.2832,0.11689,-2.6057E-05,-0.00020063
1.369,1.321,6.2832,0.11689,-1.2898E-06,-1.0405E-05
