Thrust,Torque
0.18943,-0.00012901
0.22916,4.403E-05
0.25589,0.00038652
0.26375,0.00076587
0.25124,0.0010495
0.22828,0.0011048
0.21219,0.00079914
-3.1071E-13,-1.1888E-17
0,0
0,0
0,0
0,0
0,0
0.26094,-0.00084125
0.267,-0.0011779
0.26454,-0.0011075
0.23156,-0.00072743
0.16052,-0.0001353
