Thrust,Torque
0.14226,-9.1974E-08
0.14238,-6.7751E-07
0.14269,-2.1005E-06
0.14327,-4.5619E-06
0.14421,-8.1413E-06
0.14556,-1.2816E-05
0.14739,-1.8479E-05
0.14973,-2.4957E-05
0.15262,-3.2025E-05
0.15609,-3.9417E-05
0.16014,-4.6844E-05
0.16478,-5.4004E-05
0.17001,-6.0589E-05
0.1758,-6.6297E-05
0.18213,-7.0838E-05
0.18896,-7.3944E-05
0.19626,-7.5372E-05
0.20396,-7.4909E-05
0.21201,-7.2377E-05
0.22035,-6.7634E-05
0.22891,-6.0581E-05
0.23761,-5.1159E-05
0.24637,-3.9349E-05
0.25511,-2.5176E-05
0.26375,-8.7063E-06
0.27219,9.9539E-06
0.28034,3.066E-05
0.28812,5.3232E-05
0.29543,7.7456E-05
0.30218,0.00010309
0.30828,0.00012986
0.31365,0.00015747
0.31819,0.00018561
0.32184,0.00021396
0.32452,0.00024218
0.32617,0.00026992
0.32673,0.00029684
0.32618,0.00032261
0.32448,0.00034689
0.32163,0.00036938
0.31763,0.00038977
0.31252,0.00040778
0.30632,0.00042317
0.29909,0.00043572
0.29092,0.00044525
0.28186,0.00045162
0.27203,0.00045471
0.26151,0.00045448
0.25041,0.0004509
0.23883,0.000444
0.22687,0.00043387
0.21463,0.00042063
0.20219,0.00040446
0.18965,0.00038559
0.17708,0.00036427
0.16454,0.00034083
0.15209,0.00031562
0.13979,0.00028901
0.12768,0.00026143
0.1158,0.00023331
0.10419,0.00020511
0.092876,0.00017728
0.0819,0.0001503
0.0713,0.00012461
0.061118,0.00010062
0.051406,7.8735E-05
0.042223,5.9277E-05
0.033642,4.2516E-05
0.02575,2.863E-05
0.018648,1.7697E-05
0.012458,9.6671E-06
0.0073219,4.3465E-06
0.0034031,1.3711E-06
0.00089046,1.8229E-07
-6.8726E-06,4.6572E-17
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00070874,-1.2986E-07
0.0027167,-9.8321E-07
0.0058628,-3.1379E-06
0.010006,-7.0276E-06
0.015025,-1.2957E-05
0.020813,-2.1118E-05
0.02728,-3.16E-05
0.034349,-4.4405E-05
0.041957,-5.9462E-05
0.050049,-7.6634E-05
0.058583,-9.5729E-05
0.067521,-0.00011651
0.076836,-0.00013872
0.086502,-0.00016205
0.096498,-0.0001862
0.1068,-0.00021083
0.1174,-0.00023561
0.12827,-0.00026023
0.13939,-0.00028435
0.15072,-0.00030766
0.16224,-0.00032986
0.17391,-0.00035068
0.18567,-0.00036986
0.19747,-0.00038717
0.20925,-0.00040239
0.22094,-0.00041536
0.23245,-0.00042592
0.24369,-0.00043395
0.25458,-0.00043936
0.26502,-0.00044211
0.27491,-0.00044216
0.28416,-0.00043953
0.29267,-0.00043423
0.30036,-0.00042634
0.30716,-0.00041595
0.31301,-0.00040317
0.31785,-0.00038814
0.32166,-0.00037103
0.32441,-0.00035201
0.3261,-0.00033128
0.32675,-0.00030906
0.32639,-0.00028558
0.32505,-0.00026106
0.32279,-0.00023576
0.31967,-0.00020993
0.31575,-0.00018381
0.3111,-0.00015765
0.30581,-0.00013171
0.29995,-0.00010621
0.2936,-8.1399E-05
0.28684,-5.749E-05
0.27973,-3.4689E-05
0.27236,-1.3189E-05
0.2648,6.8397E-06
0.2571,2.5244E-05
0.24935,4.1894E-05
0.24159,5.6682E-05
0.23388,6.9528E-05
0.22629,8.0374E-05
0.21885,8.9193E-05
0.21162,9.5982E-05
0.20464,0.00010077
0.19795,0.0001036
0.19158,0.00010457
0.18557,0.00010378
0.17993,0.00010135
0.17469,9.7452E-05
0.16987,9.2256E-05
0.16547,8.5957E-05
0.16151,7.8768E-05
0.15797,7.0913E-05
0.15486,6.2622E-05
0.15215,5.4132E-05
0.14985,4.5677E-05
0.14792,3.7484E-05
0.14634,2.9765E-05
0.14509,2.2714E-05
0.14412,1.6495E-05
0.1434,1.1235E-05
0.1429,7.0182E-06
0.14257,3.8713E-06
0.14238,1.7564E-06
0.14228,5.5872E-07
0.14225,7.4861E-08
0.14224,-5.3618E-17
