y,z,phi,vy,vz,phi_dot
-0.16366,2.5859,3.943,-0.47879,-1.1549,6.4114
-0.16847,2.5739,4.0071,-0.47874,-1.253,6.4114
-0.17329,2.5608,4.0713,-0.4787,-1.3511,6.4114
-0.17811,2.5468,4.1354,-0.47869,-1.4492,6.4114
-0.18293,2.5319,4.1995,-0.47876,-1.5473,6.4114
-0.18776,2.5159,4.2636,-0.4789,-1.6454,6.4114
-0.19259,2.4989,4.3277,-0.47911,-1.7435,6.4114
-0.19742,2.481,4.3918,-0.47937,-1.8416,6.4114
-0.20225,2.4621,4.4559,-0.47961,-1.9397,6.4114
-0.20708,2.4422,4.52,-0.47979,-2.0378,6.4114
-0.2119,2.4214,4.5842,-0.47982,-2.1359,6.4114
-0.21672,2.3995,4.6483,-0.47961,-2.234,6.4114
-0.22152,2.3767,4.7124,-0.47903,-2.3321,6.4114
-0.22631,2.3514,4.7765,-0.47795,-2.5729,6.4114
-0.23107,2.3252,4.8406,-0.47622,-2.6709,6.4111
-0.23581,2.298,4.9047,-0.47321,-2.7685,6.41
-0.24052,2.2699,4.9688,-0.46769,-2.8654,6.407
-0.24519,2.2407,5.0329,-0.45922,-2.961,6.4011
-0.24979,2.2106,5.0968,-0.44749,-3.0548,6.3909
-0.25427,2.1796,5.1607,-0.4323,-3.1462,6.3751
-0.25857,2.1477,5.2243,-0.41352,-3.2345,6.3523
-0.26265,2.115,5.2877,-0.39115,-3.319,6.3211
-0.26647,2.0814,5.3507,-0.36526,-3.399,6.2801
-0.26999,2.047,5.4132,-0.33605,-3.4738,6.2282
-0.27318,2.0119,5.4752,-0.30379,-3.5429,6.1642
-0.27602,1.9762,5.5365,-0.26885,-3.6055,6.0873
-0.27849,1.9398,5.5969,-0.23172,-3.6611,5.9966
-0.28058,1.903,5.6564,-0.19298,-3.7092,5.8915
-0.28228,1.8657,5.7147,-0.15329,-3.7494,5.7718
-0.28358,1.828,5.7717,-0.1134,-3.7812,5.6371
-0.28449,1.7901,5.8274,-0.073685,-3.8043,5.4874
-0.28501,1.7519,5.8814,-0.034855,-3.8184,5.3231
-0.28517,1.7137,5.9338,0.0022726,-3.8235,5.1444
-0.28497,1.6755,5.9843,0.036962,-3.8193,4.952
-0.28445,1.6374,6.0328,0.068559,-3.8058,4.7466
-0.28363,1.5994,6.0792,0.096486,-3.7831,4.5291
-0.28255,1.5617,6.1233,0.12025,-3.7513,4.3006
-0.28124,1.5244,6.1652,0.13944,-3.7105,4.0623
-0.27975,1.4876,6.2046,0.15372,-3.6609,3.8154
-0.27811,1.4512,6.2414,0.16283,-3.603,3.5615
-0.27639,1.4155,6.2758,0.16661,-3.5369,3.3019
-0.27468,1.3805,6.3075,0.16496,-3.4632,3.0383
-0.27302,1.3463,6.3365,0.15786,-3.3822,2.7722
-0.27148,1.3129,6.3629,0.1454,-3.2945,2.5053
-0.27012,1.2804,6.3866,0.12771,-3.2006,2.2391
-0.26897,1.2489,6.4077,0.10503,-3.1011,1.9753
-0.26809,1.2184,6.4262,0.077666,-2.9965,1.7156
-0.26752,1.189,6.442,0.045932,-2.8874,1.4613
-0.26728,1.1607,6.4554,0.010171,-2.7745,1.214
-0.26742,1.1335,6.4663,-0.028886,-2.6585,0.97517
-0.26795,1.1075,6.4749,-0.070531,-2.5399,0.74602
-0.2689,1.0827,6.4813,-0.1141,-2.4194,0.52777
-0.27029,1.0591,6.4855,-0.15896,-2.2976,0.32153
-0.27212,1.0368,6.4878,-0.20455,-2.1752,0.12826
-0.2744,1.0156,6.4881,-0.25034,-2.0527,-0.051213
-0.27714,0.99571,6.4868,-0.29582,-1.9308,-0.21619
-0.28033,0.97701,6.4839,-0.34057,-1.81,-0.36613
-0.28397,0.95951,6.4795,-0.38419,-1.6909,-0.50062
-0.28804,0.94319,6.4739,-0.42632,-1.5739,-0.61943
-0.29254,0.92802,6.4672,-0.46665,-1.4596,-0.72245
-0.29745,0.91398,6.4595,-0.50493,-1.3484,-0.80973
-0.30273,0.90104,6.451,-0.54093,-1.2406,-0.88149
-0.30835,0.88916,6.4419,-0.57447,-1.1368,-0.93806
-0.3143,0.87829,6.4323,-0.60544,-1.0371,-0.97991
-0.32053,0.8684,6.4224,-0.63374,-0.94181,-1.0077
-0.32702,0.85944,6.4122,-0.65932,-0.85123,-1.022
-0.33376,0.85136,6.402,-0.68217,-0.76552,-1.0239
-0.3407,0.84411,6.3918,-0.70246,-0.68481,-1.0141
-0.34784,0.83765,6.3817,-0.72039,-0.60921,-0.99376
-0.35514,0.83191,6.3719,-0.73614,-0.53876,-0.96392
-0.3626,0.82685,6.3625,-0.74988,-0.47349,-0.92574
-0.37018,0.82242,6.3535,-0.76179,-0.41337,-0.88042
-0.37788,0.81857,6.3449,-0.77203,-0.35832,-0.82915
-0.38568,0.81524,6.3369,-0.78077,-0.30824,-0.77318
-0.39356,0.81239,6.3294,-0.78814,-0.26299,-0.71372
-0.40151,0.80997,6.3226,-0.7943,-0.22241,-0.65196
-0.40952,0.80793,6.3164,-0.79939,-0.1863,-0.58906
-0.41758,0.80623,6.3108,-0.80352,-0.15443,-0.52611
-0.42567,0.80482,6.3059,-0.80683,-0.12656,-0.46414
-0.43379,0.80368,6.3015,-0.80943,-0.10242,-0.40409
-0.44193,0.80276,6.2978,-0.81143,-0.081747,-0.34679
-0.45009,0.80204,6.2946,-0.81293,-0.064246,-0.29297
-0.45825,0.80147,6.2919,-0.81403,-0.049625,-0.24323
-0.46644,0.80104,6.2897,-0.81481,-0.037589,-0.19804
-0.47462,0.80071,6.2879,-0.81537,-0.027845,-0.15773
-0.48282,0.80047,6.2865,-0.81576,-0.020104,-0.1225
-0.49102,0.8003,6.2855,-0.81606,-0.014086,-0.092394
-0.49922,0.80019,6.2847,-0.81626,-0.009527,-0.067322
-0.50743,0.80011,6.2841,-0.81639,-0.0061749,-0.04706
-0.51564,0.80006,6.2837,-0.81647,-0.0037985,-0.031264
-0.52384,0.80003,6.2835,-0.81651,-0.002188,-0.01948
-0.53205,0.80001,6.2833,-0.81652,-0.001157,-0.011164
-0.54026,0.80001,6.2832,-0.81652,-0.00054486,-0.0057103
-0.54846,0.8,6.2832,-0.81652,-0.00021713,-0.0024782
-0.55666,0.8,6.2832,-0.81652,-6.6571E-05,-0.00083001
-0.56487,0.8,6.2832,-0.81653,-1.2684E-05,-0.00017339
-0.57307,0.8,6.2832,-0.81653,-7.6075E-07,-1.145E-05
-0.58127,0.8,6.2832,-0.81653,-1.3962E-12,-3.7135E-12
