,y,z,phi,vy,vz,phi_dot
0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.9999999149118272,1.0000275575249842,0.0009854678560920556,-3.403526797272126e-05,0.005511498288676971,0.19709357121841053
2,0.9999983151060581,1.0005241213688632,0.0012102320827930132,-0.00029290817878839835,0.09380126160234382,-0.15214072587821909
3,0.9999953759019206,1.0009961987326499,-0.0020573448624247545,-0.00029225707521587485,0.0006142104889968894,-0.5013746631653324
4,0.9999961991286875,1.0014437139056696,-0.00881726284932005,0.0006668807338460173,0.08888771905474216,-0.8506089342137224
5,1.0000139939900545,1.002773592166788,-0.01906951963349822,0.003210417039091871,0.17708354993989953,-1.1998424226219047
6,1.0000678624855508,1.0049854494332848,-0.03281411210027912,0.00799003650047066,0.26527690465862447,-1.5490760707342686
7,1.0001833907483244,1.0080788901701043,-0.04989496860872626,0.01564572778256526,0.35338939210940734,-1.8670952309551514
8,1.0003918485524839,1.0120527646926367,-0.06681978989355421,0.026570692979015185,0.4413547561678827,-1.5178690260104277
9,1.0007242147744222,1.0169053685707292,-0.08025232467021923,0.04031869736216379,0.5291352893773187,-1.1686379293225655
10,1.0012054567014317,1.0226348515144321,-0.09019256788254258,0.056237341600903226,0.6167349626008151,-0.8194107131421019
11,1.0018540332255328,1.0292396262104584,-0.09664052749892353,0.0736773862011136,0.7042012576888323,-0.47018121013408654
12,1.0026819147948074,1.036718623859666,-0.09959621898019579,0.0919903029355731,0.7915892615661176,-0.12095708612036006
13,1.0036945851198162,1.0450713172622161,-0.09905967235758155,0.11052717705500341,0.8789510746628032,0.22826641064320685
14,1.0048910472970967,1.054297787635262,-0.09503087447387915,0.1286406972158065,0.9663551480683314,0.5774931660972696
15,1.0062638275874984,1.0643987631517,-0.08750979537291775,0.1456826984130311,1.053861290528476,0.9267226540950061
16,1.0077989656877757,1.0753755169023365,-0.07649641427932682,0.1610039502809576,1.1415175430940872,1.2759535646231746
17,1.0094760020934332,1.0872297154503003,-0.061990721505556234,0.1739538041757814,1.229353422045775,1.625184990130934
18,1.0112679637990014,1.0999632053700281,-0.04399271178079878,0.18388022964567594,1.3173742730508784,1.9744169548205475
19,1.0131413515958039,1.1135777338428519,-0.022502380594796045,0.19013012077480052,1.4055537293866085,2.3236492823799875
20,1.0150561334802264,1.1280746010916456,0.0024802771882086122,0.19205022790128604,1.4938276250120432,2.6728822742209295
21,1.0169657502507279,1.1434542429445083,0.03095527029723167,0.18898868983306652,1.5820861128571715,3.022116347583665
22,1.0188171410301003,1.159715732541309,0.06292260465351558,0.18029751203695205,1.6701653846043136,3.3713505236730983
23,1.0205507977905168,1.1768562204892428,0.09838227921311947,0.16533588784682246,1.7578436529222146,3.7205843882476617
24,1.022100857454507,1.1948703228809354,0.13733429239787726,0.14347441923691512,1.844834757234411,4.069818248703871
25,1.0233952424626382,1.213749440952402,0.17977864423598552,0.11410061423634349,1.9307809072264919,4.4190521189177545
26,1.0243558619775754,1.2334810178941327,0.22571533488981743,0.07662552295727804,2.015247394686999,4.768286011848599
27,1.0248988862080108,1.2540477429143277,0.2751443640947776,0.03049174043705905,2.0977173626731855,5.1175198291434025
28,1.0249351066719592,1.275426710622993,0.3280657314068764,-0.02481740688143699,2.177588134245834,5.466753633276321
29,1.0245145529761344,1.2971893908975876,0.3844794370269162,-0.06018775306459322,2.1746152368486453,5.81598749073161
30,1.02389746539926,1.3184806055394394,0.44438548010234763,-0.06330046569212686,2.0835966030480453,6.165221124354637
31,1.0232642703510584,1.3388264508537773,0.5077838411319779,-0.06333934114459992,1.9855720489257744,6.514451081571396
32,1.0226308710557759,1.3581916813899853,0.5746745178134487,-0.06334054016443262,1.8874740449449892,6.86368425472273
33,1.0219974566940815,1.3765759349970854,0.6450575253761488,-0.06334236279277909,1.7893766550894092,7.2129172578172955
34,1.0213640199211422,1.3939792181606636,0.718932862271208,-0.063345032299086,1.6912799447500326,7.562150121194482
35,1.0207305504946806,1.4104015383447017,0.796300527290716,-0.06334890582641893,1.5931840420987817,7.91138288270708
36,1.0200968179329686,1.425843104629526,0.8771605060443726,-0.06339820632622764,1.4951285503176004,8.2606128680242
37,1.0194624594701749,1.4403041857783683,0.9615127897536231,-0.06347430244092739,1.3970866094154182,8.609843873825834
38,1.0188266089942695,1.4537852779050522,1.0493573821873583,-0.06369787062864214,1.2991285420488978,8.959074612921164
39,1.0181877622752833,1.4662870627875055,1.140694280731909,-0.06407442855852402,1.201222701028181,9.308305095988878
40,1.0175445356488173,1.4778098357595888,1.235523479482158,-0.06457407771539819,1.103323994945961,9.65753465406095
41,1.0168965529564016,1.4883532760771423,1.333844976557883,-0.06502463462072489,1.0053566838834131,10.00676476108398
42,1.0162451582321375,1.497916579658659,1.4356587616962526,-0.06525504700051178,0.9073001217990219,10.355992266589887
43,1.0155918780410185,1.5064991543347643,1.5409648227795776,-0.06540120378613652,0.8092122477237863,10.705219950075088
44,1.0149373382094764,1.5141007735702656,1.649763157467185,-0.06550671583376354,0.7111096857484436,11.054446987446328
45,1.0142818758172816,1.5207213243321092,1.7620537778597807,-0.06558556223250914,0.6129989907149547,11.403677091072742
46,1.013625699908526,1.5263607393953618,1.8778366805475655,-0.06564930670889495,0.5148827916103097,11.752903446484213
47,1.012969014717537,1.531018997940613,1.9971118674077015,-0.06568744045147464,0.41676815922578425,12.102133925542995
48,1.0123120078071046,1.5346961127329029,2.1198793568701007,-0.06571365716082282,0.31865426270391106,12.451363966936674
49,1.0116547722167704,1.5373920889356816,2.2461391428430044,-0.06573317258108709,0.22054056710747674,12.800593227643999
50,1.0109973728719888,1.5391069355034328,2.375891217325949,-0.06574643443931398,0.12242845960049908,13.149821668944819
51,1.0103398700010193,1.539840676312684,2.509135576140089,-0.06575394149578984,0.024319535511322637,13.499050093883202
52,1.009682318958573,1.5395933541951525,2.645872234486718,-0.06575618615804121,-0.07378401017872674,13.848281575442392
53,1.0090247495809384,1.5383649985049812,2.7861011999561267,-0.06575761569519756,-0.1718871612683331,14.197511518439207
54,1.008367169852242,1.5361556156600638,2.929822459513144,-0.06575827583443951,-0.26998942352692645,14.546740392964193
55,1.007709585737503,1.532965213176874,3.077035999802909,-0.06575850648575511,-0.36809107876750646,14.89596766498855
56,1.0070520005863273,1.5287937964841456,3.2277417962148545,-0.06575849408195658,-0.46619225946311393,15.245191617400371
57,1.006394416190725,1.523641369930766,3.3796031225217242,-0.06575836507394185,-0.5642930479471383,15.127073643973535
58,1.0057368516945187,1.5175078748245545,3.5291277348479464,-0.0657542145042496,-0.6624058698584455,14.777848821270862
59,1.005079336067218,1.5103932592833387,3.6751600968693654,-0.06574863745147158,-0.7605171026299206,14.428623583012886
60,1.0044218850386948,1.502297534468267,3.8177002038772496,-0.06574131671146126,-0.8586276864383361,14.07939781856391
61,1.0037645163916895,1.4932207071238748,3.9567480507009374,-0.06573218352592439,-0.9567375707403092,13.73017154617349
62,1.0031072518667186,1.4831627821399165,4.092303632065472,-0.06572050467649906,-1.0548471621402467,13.380944726733375
63,1.0024501287097862,1.4721237573598935,4.22436694222841,-0.06570390063734996,-1.152957428320389,13.031717305854192
64,1.0017980489749783,1.4601013187355056,4.352937974996011,-0.06470236828552843,-1.2515088304275528,12.682489247665837
65,1.0012200467645627,1.4470730511275713,4.478016723575847,-0.05080949918975058,-1.3538550088149528,12.333260468301328
66,1.0008062736112486,1.4330255131612928,4.5996031775124155,-0.031877916987539015,-1.4552688603840676,11.984030319012197
67,1.0005681752963467,1.4179764136577517,4.717697318714349,-0.015724696011026627,-1.55423303492312,11.63479792137485
68,1.0004445592798301,1.4019450572237622,4.832299152131673,-0.009006576031692219,-1.6519099046928059,11.285568762090058
69,1.0003547588324053,1.3849355002408057,4.943408699479862,-0.008953687306253075,-1.75000051226949,10.93634070754748
70,1.0002992779781545,1.3669543171449474,5.05102596619521,-0.002178096889419894,-1.8461145508692247,10.587112635522182
71,1.0005119952796413,1.3480946068896622,5.155150947428779,0.044388471694139384,-1.9250191914808361,10.237883611191029
72,1.0013665127768334,1.328565921331153,5.255783619558882,0.12578100261952108,-1.9793524796229205,9.888650814829385
73,1.0031498428850463,1.3086232524782466,5.352923962770031,0.22975246325245244,-2.0074975903741974,9.53941782740045
74,1.0060387612854156,1.288528278604506,5.446571973946448,0.3465340349026733,-2.009674016558158,9.190184407882704
