y,z,phi,vy,vz,phi_dot
-0.61659,4.0523,2.8108,-1.3354,-2.6152,5.5583
-0.62995,4.0257,2.8663,-1.3354,-2.7133,5.5583
-0.6433,3.998,2.9219,-1.3354,-2.8114,5.5583
-0.65665,3.9694,2.9775,-1.3354,-2.9095,5.5583
-0.67001,3.9399,3.0331,-1.3354,-3.0076,5.5583
-0.68336,3.9093,3.0887,-1.3354,-3.1057,5.5583
-0.69671,3.8777,3.1443,-1.3354,-3.2038,5.5583
-0.71007,3.8452,3.1998,-1.3354,-3.3019,5.5583
-0.72342,3.8117,3.2554,-1.3354,-3.4,5.5583
-0.73677,3.7772,3.311,-1.3354,-3.4981,5.5583
-0.75013,3.7417,3.3666,-1.3354,-3.5962,5.5583
-0.76348,3.7053,3.4222,-1.3354,-3.6943,5.5583
-0.77684,3.6679,3.4778,-1.3354,-3.7924,5.5583
-0.79019,3.6294,3.5333,-1.3354,-3.8905,5.5583
-0.80354,3.59,3.5889,-1.3354,-3.9886,5.5583
-0.8169,3.5497,3.6445,-1.3354,-4.0867,5.5583
-0.83025,3.5083,3.7001,-1.3354,-4.1848,5.5583
-0.8436,3.466,3.7557,-1.3354,-4.2829,5.5583
-0.85696,3.4227,3.8113,-1.3354,-4.381,5.5583
-0.87031,3.3784,3.8668,-1.3354,-4.4791,5.5583
-0.88366,3.3331,3.9224,-1.3354,-4.5772,5.5583
-0.89702,3.2868,3.978,-1.3354,-4.6753,5.5583
-0.91037,3.2396,4.0336,-1.3354,-4.7734,5.5583
-0.92373,3.1913,4.0892,-1.3354,-4.8715,5.5583
-0.93708,3.1421,4.1448,-1.3354,-4.9696,5.5583
-0.95043,3.092,4.2003,-1.3354,-5.0677,5.5583
-0.96379,3.0408,4.2559,-1.3354,-5.1658,5.5583
-0.97714,2.9886,4.3115,-1.3354,-5.2639,5.5583
-0.99049,2.9355,4.3671,-1.3354,-5.362,5.5583
-1.0038,2.8814,4.4227,-1.3354,-5.4601,5.5583
-1.0172,2.8263,4.4783,-1.3354,-5.5582,5.5583
-1.0306,2.7702,4.5338,-1.3354,-5.6563,5.5583
-1.0439,2.7132,4.5894,-1.3354,-5.7544,5.5583
-1.0573,2.6551,4.645,-1.3354,-5.8525,5.5583
-1.0706,2.5961,4.7006,-1.3354,-5.9506,5.5583
-1.084,2.5361,4.7562,-1.3354,-6.0487,5.5583
-1.0973,2.5077,4.8316,-1.334,-0.72019,5.5583
-1.1106,2.5001,4.8872,-1.3274,-0.81773,5.5579
-1.1237,2.4914,4.9428,-1.3117,-0.91355,5.5564
-1.1365,2.4818,4.9983,-1.2845,-1.006,5.5527
-1.149,2.4713,5.0538,-1.2439,-1.093,5.5453
-1.1609,2.46,5.1092,-1.1893,-1.1726,5.5327
-1.1721,2.4479,5.1644,-1.1207,-1.2428,5.5135
-1.1825,2.4351,5.2195,-1.0387,-1.3016,5.486
-1.1919,2.4219,5.2741,-0.94457,-1.3474,5.4489
-1.2003,2.4082,5.3284,-0.83993,-1.379,5.4008
-1.2076,2.3944,5.3821,-0.72664,-1.3952,5.3408
-1.2136,2.3804,5.4352,-0.6068,-1.3956,5.2679
-1.2185,2.3665,5.4874,-0.48256,-1.38,5.1815
-1.222,2.3528,5.5388,-0.35608,-1.3486,5.0813
-1.2243,2.3396,5.589,-0.22944,-1.3019,4.9671
-1.2254,2.3269,5.638,-0.10458,-1.2409,4.839
-1.2252,2.3148,5.6857,0.016734,-1.1667,4.6974
-1.2239,2.3036,5.7319,0.13297,-1.081,4.5429
-1.2215,2.2932,5.7766,0.24286,-0.9854,4.3763
-1.218,2.2839,5.8194,0.34539,-0.88182,4.1987
-1.2136,2.2756,5.8605,0.43981,-0.77229,4.0112
-1.2083,2.2684,5.8996,0.52565,-0.6589,3.8152
-1.2023,2.2624,5.9368,0.60268,-0.54376,3.6121
-1.1956,2.2576,5.9719,0.67093,-0.42894,3.4035
-1.1883,2.2538,6.0048,0.73059,-0.31645,3.191
-1.1805,2.2512,6.0357,0.78207,-0.20817,2.9762
-1.1722,2.2497,6.0644,0.82587,-0.10581,2.7609
-1.1636,2.2491,6.0909,0.86263,-0.010905,2.5466
-1.1547,2.2494,6.1153,0.89306,0.07525,2.335
-1.1455,2.2506,6.1376,0.91787,0.1516,2.1276
-1.1361,2.2524,6.1579,0.93782,0.21735,1.9259
-1.1266,2.2549,6.1761,0.95363,0.27199,1.7312
-1.1169,2.2578,6.1925,0.96596,0.31526,1.5447
-1.1072,2.2611,6.2071,0.97545,0.34721,1.3674
-1.0973,2.2647,6.2199,0.98266,0.36811,1.2003
-1.0874,2.2685,6.2311,0.98805,0.37851,1.0442
-1.0775,2.2723,6.2408,0.99204,0.37917,0.89955
-1.0676,2.276,6.2491,0.99497,0.37104,0.7668
-1.0576,2.2797,6.2562,0.9971,0.35525,0.64618
-1.0476,2.2831,6.2621,0.99864,0.33305,0.53772
-1.0376,2.2863,6.267,0.99975,0.30579,0.4413
-1.0276,2.2892,6.271,1.0006,0.27484,0.35664
-1.0176,2.2918,6.2742,1.0011,0.24159,0.2833
-1.0076,2.294,6.2767,1.0016,0.2074,0.22072
-0.99757,2.2959,6.2786,1.0018,0.17352,0.16821
-0.98755,2.2975,6.2801,1.0021,0.14108,0.12497
-0.97753,2.2988,6.2811,1.0022,0.11105,0.09013
-0.96751,2.2997,6.2819,1.0023,0.084199,0.062763
-0.95748,2.3005,6.2824,1.0023,0.061077,0.041897
-0.94746,2.301,6.2828,1.0024,0.041988,0.026552
-0.93744,2.3013,6.283,1.0024,0.026992,0.015758
-0.92741,2.3015,6.2831,1.0024,0.015908,0.0085837
-0.91739,2.3016,6.2831,1.0024,0.0083325,0.0041597
-0.90736,2.3017,6.2832,1.0024,0.0036809,0.0017014
-0.89734,2.3017,6.2832,1.0024,0.0012417,0.00053167
-0.88732,2.3017,6.2832,1.0024,0.00025488,0.00010114
-0.87729,2.3017,6.2832,1.0024,1.5006E-05,5.5192E-06
